count,0.00165, Input, -1.33638, bpfOut,-0.698872,hetero,0.455548,lpfOut,0
count,0.0017, Input, -0.76544, bpfOut,-0.779211,hetero,0.547513,lpfOut,0
count,0.00175, Input, -0.162325, bpfOut,-0.769883,hetero,0.577498,lpfOut,0
count,0.0018, Input, 0.174592, bpfOut,-0.697621,hetero,0.553904,lpfOut,0
count,0.00185, Input, 0.0707492, bpfOut,-0.616527,hetero,0.514232,lpfOut,0
count,0.0019, Input, -0.444404, bpfOut,-0.583126,hetero,0.507427,lpfOut,0
count,0.00195, Input, -1.15082, bpfOut,-0.63032,hetero,0.568633,lpfOut,0
count,0.002, Input, -1.73879, bpfOut,-0.75219,hetero,0.699368,lpfOut,0
count,0.00205, Input, -1.95101, bpfOut,-0.906635,hetero,0.864004,lpfOut,0
count,0.0021, Input, -1.7006, bpfOut,-1.03462,hetero,1.00527,lpfOut,0
count,0.00215, Input, -1.11098, bpfOut,-1.08722,hetero,1.07161,lpfOut,0
count,0.0022, Input, -0.459125, bpfOut,-1.048,hetero,1.04271,lpfOut,0
count,0.00225, Input, -0.0484502, bpfOut,-0.940554,hetero,0.94009,lpfOut,0
count,0.0023, Input, -0.0695128, bpfOut,-0.81763,hetero,0.817049,lpfOut,0
count,0.00235, Input, -0.512545, bpfOut,-0.736901,hetero,0.732701,lpfOut,0
count,0.0024, Input, -1.17194, bpfOut,-0.734499,hetero,0.723161,lpfOut,0
count,0.00245, Input, -1.74064, bpfOut,-0.808433,hetero,0.784282,lpfOut,0
count,0.0025, Input, -1.95106, bpfOut,-0.919521,hetero,0.874516,lpfOut,0
count,0.00255, Input, -1.69796, bpfOut,-1.0094,hetero,0.936165,lpfOut,0
count,0.0026, Input, -1.08679, bpfOut,-1.02736,hetero,0.924013,lpfOut,0
count,0.00265, Input, -0.385317, bpfOut,-0.95365,hetero,0.826882,lpfOut,0
count,0.0027, Input, 0.0991805, bpfOut,-0.80862,hetero,0.671637,lpfOut,0
count,0.00275, Input, 0.160901, bpfOut,-0.64344,hetero,0.508417,lpfOut,0
count,0.0028, Input, -0.210115, bpfOut,-0.516693,hetero,0.385423,lpfOut,0
count,0.00285, Input, -0.8235, bpfOut,-0.467577,hetero,0.326446,lpfOut,0
count,0.0029, Input, -1.37602, bpfOut,-0.498006,hetero,0.322238,lpfOut,0
count,0.00295, Input, -1.59088, bpfOut,-0.571836,hetero,0.339017,lpfOut,0
count,0.003, Input, -1.34485, bpfOut,-0.631565,hetero,0.33841,lpfOut,0
count,0.00305, Input, -0.72493, bpfOut,-0.624843,hetero,0.297574,lpfOut,0
count,0.0031, Input, 0.0114023, bpfOut,-0.528621,hetero,0.219048,lpfOut,0
count,0.00315, Input, 0.554292, bpfOut,-0.359861,hetero,0.126144,lpfOut,0
count,0.0032, Input, 0.683564, bpfOut,-0.167886,hetero,0.0478508,lpfOut,0
count,0.00325, Input, 0.369643, bpfOut,-0.0118784,hetero,0.00259119,lpfOut,0
count,0.0033, Input, -0.213016, bpfOut,0.0661373,hetero,-0.00993554,lpfOut,0
count,0.00335, Input, -0.766138, bpfOut,0.0604392,hetero,-0.00493129,lpfOut,0
count,0.0034, Input, -1.00468, bpfOut,0.0040857,hetero,-5.13418e-05,lpfOut,0
count,0.00345, Input, -0.787809, bpfOut,-0.0464075,hetero,-0.00262288,lpfOut,0
count,0.0035, Input, -0.183684, bpfOut,-0.0371566,hetero,-0.00465694,lpfOut,0
count,0.00355, Input, 0.561671, bpfOut,0.0582079,hetero,0.0112661,lpfOut,0
count,0.0036, Input, 1.13715, bpfOut,0.226289,hetero,0.0590254,lpfOut,0
count,0.00365, Input, 1.30918, bpfOut,0.419922,hetero,0.137267,lpfOut,0
count,0.0037, Input, 1.0288, bpfOut,0.579677,hetero,0.22687,lpfOut,0
count,0.00375, Input, 0.453992, bpfOut,0.660989,hetero,0.300083,lpfOut,0
count,0.0038, Input, -0.122983, bpfOut,0.654473,hetero,0.336687,lpfOut,0
count,0.00385, Input, -0.409855, bpfOut,0.590096,hetero,0.33779,lpfOut,0
count,0.0039, Input, -0.248616, bpfOut,0.523286,hetero,0.328462,lpfOut,0
count,0.00395, Input, 0.311828, bpfOut,0.509372,hetero,0.346349,lpfOut,0
count,0.004, Input, 1.03799, bpfOut,0.578063,hetero,0.42139,lpfOut,0
count,0.00405, Input, 1.61883, bpfOut,0.719703,hetero,0.557412,lpfOut,0
count,0.0041, Input, 1.80845, bpfOut,0.88959,hetero,0.726207,lpfOut,0
count,0.00415, Input, 1.53882, bpfOut,1.0284,hetero,0.878539,lpfOut,0
count,0.0042, Input, 0.95093, bpfOut,1.08932,hetero,0.967463,lpfOut,0
count,0.00425, Input, 0.329971, bpfOut,1.05945,hetero,0.972311,lpfOut,0
count,0.0043, Input, -0.0255921, bpfOut,0.965645,hetero,0.910594,lpfOut,0
count,0.00435, Input, 0.0588956, bpfOut,0.862143,hetero,0.830868,lpfOut,0
count,0.0044, Input, 0.554074, bpfOut,0.805593,hetero,0.789364,lpfOut,0
count,0.00445, Input, 1.24, bpfOut,0.82902,hetero,0.821814,lpfOut,0
count,0.0045, Input, 1.80704, bpfOut,0.926631,hetero,0.924803,lpfOut,0
count,0.00455, Input, 1.99801, bpfOut,1.05645,hetero,1.05643,lpfOut,0
count,0.0046, Input, 1.72613, bpfOut,1.15956,hetero,1.15627,lpfOut,0
count,0.00465, Input, 1.11491, bpfOut,1.18716,hetero,1.17478,lpfOut,0
count,0.0047, Input, 0.441445, bpfOut,1.12293,hetero,1.0974,lpfOut,0
count,0.00475, Input, 0.00923717, bpfOut,0.990587,hetero,0.951255,lpfOut,0
count,0.0048, Input, 0.00895625, bpfOut,0.842988,hetero,0.791342,lpfOut,0
count,0.00485, Input, 0.430939, bpfOut,0.737921,hetero,0.673494,lpfOut,0
count,0.0049, Input, 1.06967, bpfOut,0.711625,hetero,0.62786,lpfOut,0
count,0.00495, Input, 1.61819, bpfOut,0.762215,hetero,0.646113,lpfOut,0
count,0.005, Input, 1.80902, bpfOut,0.850613,hetero,0.688161,lpfOut,0
count,0.00505, Input, 1.53701, bpfOut,0.918556,hetero,0.704067,lpfOut,0
count,0.0051, Input, 0.907692, bpfOut,0.915421,hetero,0.659386,lpfOut,0
count,0.00515, Input, 0.188937, bpfOut,0.821555,hetero,0.551005,lpfOut,0
count,0.0052, Input, -0.311916, bpfOut,0.657388,hetero,0.406174,lpfOut,0
count,0.00525, Input, -0.388974, bpfOut,0.474171,hetero,0.266524,lpfOut,0
count,0.0053, Input, -0.032204, bpfOut,0.330563,hetero,0.166479,lpfOut,0
count,0.00535, Input, 0.568087, bpfOut,0.265828,hetero,0.117697,lpfOut,0
count,0.0054, Input, 1.10875, bpfOut,0.281944,hetero,0.107077,lpfOut,0
count,0.00545, Input, 1.31301, bpfOut,0.342824,hetero,0.107985,lpfOut,0
count,0.0055, Input, 1.05771, bpfOut,0.391015,hetero,0.0972416,lpfOut,0
count,0.00555, Input, 0.429899, bpfOut,0.37421,hetero,0.0678091,lpfOut,0
count,0.0056, Input, -0.312923, bpfOut,0.269397,hetero,0.0304033,lpfOut,0
count,0.00565, Input, -0.860858, bpfOut,0.0935685,hetero,0.00411406,lpfOut,0
count,0.0057, Input, -0.993713, bpfOut,-0.103932,hetero,0.00261179,lpfOut,0
count,0.00575, Input, -0.681895, bpfOut,-0.263904,hetero,0.0248354,lpfOut,0
count,0.0058, Input, -0.0998522, bpfOut,-0.344318,hetero,0.0559989,lpfOut,0
count,0.00585, Input, 0.454157, bpfOut,-0.339449,hetero,0.0782054,lpfOut,0
count,0.0059, Input, 0.695073, bpfOut,-0.282362,hetero,0.083873,lpfOut,0
count,0.00595, Input, 0.482053, bpfOut,-0.229586,hetero,0.0831733,lpfOut,0
count,0.006, Input, -0.116758, bpfOut,-0.235025,hetero,0.100069,lpfOut,0
count,0.00605, Input, -0.855374, bpfOut,-0.325077,hetero,0.158394,lpfOut,0
count,0.0061, Input, -1.4227, bpfOut,-0.486379,hetero,0.265754,lpfOut,0
count,0.00615, Input, -1.58522, bpfOut,-0.671807,hetero,0.405052,lpfOut,0
count,0.0062, Input, -1.29401, bpfOut,-0.821979,hetero,0.5397,lpfOut,0
count,0.00625, Input, -0.707106, bpfOut,-0.892384,hetero,0.631011,lpfOut,0
count,0.0063, Input, -0.116829, bpfOut,-0.873697,hetero,0.658987,lpfOut,0
count,0.00635, Input, 0.184493, bpfOut,-0.79595,hetero,0.635004,lpfOut,0
count,0.0064, Input, 0.0387799, bpfOut,-0.714642,hetero,0.598533,lpfOut,0
count,0.00645, Input, -0.505132, bpfOut,-0.685179,hetero,0.59834,lpfOut,0
count,0.0065, Input, -1.21384, bpfOut,-0.73735,hetero,0.667174,lpfOut,0
count,0.00655, Input, -1.7764, bpfOut,-0.861584,hetero,0.803058,lpfOut,0
count,0.0066, Input, -1.94698, bpfOut,-1.01327,hetero,0.967536,lpfOut,0
count,0.00665, Input, -1.65765, bpfOut,-1.13318,hetero,1.10269,lpfOut,0
count,0.0067, Input, -1.04948, bpfOut,-1.17458,hetero,1.15894,lpfOut,0
count,0.00675, Input, -0.40778, bpfOut,-1.12469,hetero,1.1197,lpfOut,0
count,0.0068, Input, -0.031101, bpfOut,-1.01046,hetero,1.01014,lpfOut,0
count,0.00685, Input, -0.0942045, bpfOut,-0.886221,hetero,0.885364,lpfOut,0
count,0.0069, Input, -0.567833, bpfOut,-0.808733,hetero,0.803567,lpfOut,0
count,0.00695, Input, -1.23213, bpfOut,-0.811125,hetero,0.797697,lpfOut,0
count,0.007, Input, -1.7776, bpfOut,-0.887709,hetero,0.85982,lpfOut,0
count,0.00705, Input, -1.94712, bpfOut,-0.99661,hetero,0.945879,lpfOut,0
count,0.0071, Input, -1.65405, bpfOut,-1.07902,hetero,0.998177,lpfOut,0
count,0.00715, Input, -1.02198, bpfOut,-1.08623,hetero,0.973959,lpfOut,0
count,0.0072, Input, -0.328101, bpfOut,-1.00204,hetero,0.865685,lpfOut,0
count,0.00725, Input, 0.123975, bpfOut,-0.850248,hetero,0.703224,lpfOut,0
count,0.0073, Input, 0.14349, bpfOut,-0.683814,hetero,0.537675,lpfOut,0
count,0.00735, Input, -0.259988, bpfOut,-0.560617,hetero,0.415833,lpfOut,0
count,0.0074, Input, -0.881031, bpfOut,-0.516987,hetero,0.35861,lpfOut,0
count,0.00745, Input, -1.41277, bpfOut,-0.551125,hetero,0.353962,lpfOut,0
count,0.0075, Input, -1.58779, bpfOut,-0.624033,hetero,0.366798,lpfOut,0
count,0.00755, Input, -1.30102, bpfOut,-0.677524,hetero,0.359435,lpfOut,0
count,0.0076, Input, -0.658088, bpfOut,-0.661048,hetero,0.311158,lpfOut,0
count,0.00765, Input, 0.0731049, bpfOut,-0.555015,hetero,0.226807,lpfOut,0
count,0.0077, Input, 0.585133, bpfOut,-0.379918,hetero,0.130936,lpfOut,0
count,0.00775, Input, 0.672067, bpfOut,-0.187062,hetero,0.0521886,lpfOut,0
count,0.0078, Input, 0.323821, bpfOut,-0.035152,hetero,0.0074525,lpfOut,0
count,0.00785, Input, -0.269339, bpfOut,0.0365044,hetero,-0.00525703,lpfOut,0
count,0.0079, Input, -0.804295, bpfOut,0.0258956,hetero,-0.00195064,lpfOut,0
count,0.00795, Input, -1.00431, bpfOut,-0.0309194,hetero,0.000194298,lpfOut,0
count,0.008, Input, -0.746227, bpfOut,-0.076509,hetero,-0.00480402,lpfOut,0
count,0.00805, Input, -0.11713, bpfOut,-0.0585796,hetero,-0.00770696,lpfOut,0
count,0.0081, Input, 0.625488, bpfOut,0.0458738,hetero,0.00916141,lpfOut,0
count,0.00815, Input, 1.17173, bpfOut,0.21986,hetero,0.058681,lpfOut,0
count,0.0082, Input, 1.3014, bpfOut,0.414042,hetero,0.137801,lpfOut,0
count,0.00825, Input, 0.984936, bpfOut,0.569235,hetero,0.226071,lpfOut,0
count,0.0083, Input, 0.396788, bpfOut,0.64343,hetero,0.295707,lpfOut,0
count,0.00835, Input, -0.164729, bpfOut,0.630931,hetero,0.327968,lpfOut,0
count,0.0084, Input, -0.414541, bpfOut,0.564839,hetero,0.326235,lpfOut,0
count,0.00845, Input, -0.211759, bpfOut,0.501725,hetero,0.317376,lpfOut,0
count,0.0085, Input, 0.375524, bpfOut,0.495541,hetero,0.339221,lpfOut,0
count,0.00855, Input, 1.10138, bpfOut,0.57274,hetero,0.419964,lpfOut,0
count,0.0086, Input, 1.65477, bpfOut,0.720019,hetero,0.560507,lpfOut,0
count,0.00865, Input, 1.80224, bpfOut,0.890321,hetero,0.730021,lpfOut,0
count,0.0087, Input, 1.49495, bpfOut,1.02434,hetero,0.878395,lpfOut,0
count,0.00875, Input, 0.891007, bpfOut,1.07763,hetero,0.960174,lpfOut,0
count,0.0088, Input, 0.282811, bpfOut,1.04095,hetero,0.957919,lpfOut,0
count,0.00885, Input, -0.0372244, bpfOut,0.944431,hetero,0.892547,lpfOut,0
count,0.0089, Input, 0.0890731, bpfOut,0.843647,hetero,0.814442,lpfOut,0
count,0.00895, Input, 0.612967, bpfOut,0.794101,hetero,0.779085,lpfOut,0
count,0.009, Input, 1.30113, bpfOut,0.825678,hetero,0.819167,lpfOut,0
count,0.00905, Input, 1.84273, bpfOut,0.928902,hetero,0.927418,lpfOut,0
count,0.0091, Input, 1.99204, bpfOut,1.05927,hetero,1.05918,lpfOut,0
count,0.00915, Input, 1.68122, bpfOut,1.15763,hetero,1.15378,lpfOut,0
count,0.0092, Input, 1.05144, bpfOut,1.17739,hetero,1.16403,lpfOut,0
count,0.00925, Input, 0.388136, bpfOut,1.10585,hetero,1.07921,lpfOut,0
count,0.0093, Input, -0.0100609, bpfOut,0.970058,hetero,0.929822,lpfOut,0
count,0.00935, Input, 0.0317209, bpfOut,0.824461,hetero,0.772149,lpfOut,0
count,0.0094, Input, 0.48432, bpfOut,0.725913,hetero,0.660658,lpfOut,0
count,0.00945, Input, 1.12801, bpfOut,0.707645,hetero,0.622244,lpfOut,0
count,0.0095, Input, 1.65335, bpfOut,0.764068,hetero,0.645124,lpfOut,0
count,0.00955, Input, 1.80334, bpfOut,0.853403,hetero,0.687252,lpfOut,0
count,0.0096, Input, 1.49142, bpfOut,0.916935,hetero,0.699111,lpfOut,0
count,0.00965, Input, 0.841281, bpfOut,0.906045,hetero,0.648671,lpfOut,0
count,0.0097, Input, 0.130185, bpfOut,0.804616,hetero,0.535884,lpfOut,0
count,0.00975, Input, -0.338149, bpfOut,0.636534,hetero,0.390136,lpfOut,0
count,0.0098, Input, -0.372903, bpfOut,0.454832,hetero,0.253285,lpfOut,0
count,0.00985, Input, 0.016424, bpfOut,0.317464,hetero,0.158156,lpfOut,0
count,0.0099, Input, 0.6245, bpfOut,0.260827,hetero,0.114011,lpfOut,0
count,0.00995, Input, 1.14447, bpfOut,0.283183,hetero,0.105899,lpfOut,0
count,0.01, Input, 1.30902, bpfOut,0.345592,hetero,0.106794,lpfOut,0
count,0.01005, Input, 1.01312, bpfOut,0.389915,hetero,0.0945934,lpfOut,0
count,0.0101, Input, 0.362402, bpfOut,0.365647,hetero,0.0639969,lpfOut,0
count,0.01015, Input, -0.375142, bpfOut,0.253234,hetero,0.0269976,lpfOut,0
count,0.0102, Input, -0.892084, bpfOut,0.073201,hetero,0.002759,lpfOut,0
count,0.01025, Input, -0.982469, bpfOut,-0.123126,hetero,0.00386736,lpfOut,0
count,0.0103, Input, -0.636197, bpfOut,-0.277023,hetero,0.0278025,lpfOut,0
count,0.01035, Input, -0.0434985, bpfOut,-0.349175,hetero,0.0589522,lpfOut,0
count,0.0104, Input, 0.492469, bpfOut,-0.337567,hetero,0.0798339,lpfOut,0
count,0.01045, Input, 0.694991, bpfOut,-0.278263,hetero,0.0843234,lpfOut,0
count,0.0105, Input, 0.440899, bpfOut,-0.228707,hetero,0.0841924,lpfOut,0
count,0.01055, Input, -0.182767, bpfOut,-0.241211,hetero,0.104072,lpfOut,0
count,0.0106, Input, -0.918505, bpfOut,-0.338807,hetero,0.166939,lpfOut,0
count,0.01065, Input, -1.45647, bpfOut,-0.504535,hetero,0.278324,lpfOut,0
count,0.0107, Input, -1.57652, bpfOut,-0.689099,hetero,0.418924,lpfOut,0
count,0.01075, Input, -1.24909, bpfOut,-0.83336,hetero,0.55111,lpfOut,0
count,0.0108, Input, -0.648745, bpfOut,-0.895359,hetero,0.637079,lpfOut,0
count,0.01085, Input, -0.0738173, bpfOut,-0.869462,hetero,0.659367,lpfOut,0
count,0.0109, Input, 0.190547, bpfOut,-0.788832,hetero,0.632301,lpfOut,0
count,0.01095, Input, 0.00338972, bpfOut,-0.710109,hetero,0.597162,lpfOut,0
count,0.011, Input, -0.56729, bpfOut,-0.687321,hetero,0.602304,lpfOut,0
count,0.01105, Input, -1.27561, bpfOut,-0.746999,hetero,0.67789,lpfOut,0
count,0.0111, Input, -1.81063, bpfOut,-0.875925,hetero,0.818402,lpfOut,0
count,0.01115, Input, -1.939, bpfOut,-1.02713,hetero,0.982667,lpfOut,0
count,0.0112, Input, -1.61195, bpfOut,-1.14139,hetero,1.11232,lpfOut,0
count,0.01125, Input, -0.98769, bpfOut,-1.17437,hetero,1.15991,lpfOut,0
count,0.0113, Input, -0.358713, bpfOut,-1.11692,hetero,1.11261,lpfOut,0
count,0.01135, Input, -0.0175367, bpfOut,-0.999263,hetero,0.999085,lpfOut,0
count,0.0114, Input, -0.122432, bpfOut,-0.87708,hetero,0.875972,lpfOut,0
count,0.01145, Input, -0.624758, bpfOut,-0.805974,hetero,0.800238,lpfOut,0
count,0.0115, Input, -1.2913, bpfOut,-0.815933,hetero,0.801481,lpfOut,0
count,0.01155, Input, -1.81133, bpfOut,-0.897588,hetero,0.867969,lpfOut,0
count,0.0116, Input, -1.93921, bpfOut,-1.00653,hetero,0.953282,lpfOut,0
count,0.01165, Input, -1.60722, bpfOut,-1.08373,hetero,0.999927,lpfOut,0
count,0.0117, Input, -0.956635, bpfOut,-1.08267,hetero,0.967736,lpfOut,0
count,0.01175, Input, -0.272962, bpfOut,-0.990758,hetero,0.852788,lpfOut,0
count,0.0118, Input, 0.145047, bpfOut,-0.835153,hetero,0.687777,lpfOut,0
count,0.01185, Input, 0.122436, bpfOut,-0.670385,hetero,0.524503,lpfOut,0
count,0.0119, Input, -0.311732, bpfOut,-0.5534,hetero,0.40814,lpfOut,0
count,0.01195, Input, -0.937799, bpfOut,-0.517519,hetero,0.35663,lpfOut,0
count,0.012, Input, -1.44644, bpfOut,-0.557235,hetero,0.355196,lpfOut,0
count,0.01205, Input, -1.58072, bpfOut,-0.630852,hetero,0.367592,lpfOut,0
count,0.0121, Input, -1.25414, bpfOut,-0.679728,hetero,0.356977,lpfOut,0
count,0.01215, Input, -0.590488, bpfOut,-0.655314,hetero,0.30482,lpfOut,0
count,0.0122, Input, 0.132914, bpfOut,-0.54156,hetero,0.218198,lpfOut,0
count,0.01225, Input, 0.612314, bpfOut,-0.362409,hetero,0.122762,lpfOut,0
count,0.0123, Input, 0.656823, bpfOut,-0.170946,hetero,0.0466602,lpfOut,0
count,0.01235, Input, 0.275892, bpfOut,-0.0251723,hetero,0.00518207,lpfOut,0
count,0.0124, Input, -0.325165, bpfOut,0.0384755,hetero,-0.00530155,lpfOut,0
count,0.01245, Input, -0.839567, bpfOut,0.0217008,hetero,-0.00149867,lpfOut,0
count,0.0125, Input, -1, bpfOut,-0.0365816,hetero,2.16584e-08,lpfOut,0
count,0.01255, Input, -0.701455, bpfOut,-0.078255,hetero,-0.00540422,lpfOut,0
count,0.0126, Input, -0.0495976, bpfOut,-0.052825,hetero,-0.0072787,lpfOut,0
count,0.01265, Input, 0.687607, bpfOut,0.059255,hetero,0.0121983,lpfOut,0
count,0.0127, Input, 1.20273, bpfOut,0.237464,hetero,0.0648163,lpfOut,0
count,0.01275, Input, 1.28979, bpfOut,0.430484,hetero,0.145821,lpfOut,0
count,0.0128, Input, 0.938736, bpfOut,0.579607,hetero,0.233527,lpfOut,0
count,0.01285, Input, 0.339825, bpfOut,0.645539,hetero,0.300273,lpfOut,0
count,0.0129, Input, -0.203788, bpfOut,0.626298,hetero,0.328915,lpfOut,0
count,0.01295, Input, -0.415336, bpfOut,0.557981,hetero,0.32513,lpfOut,0
count,0.013, Input, -0.171595, bpfOut,0.498076,hetero,0.317486,lpfOut,0
count,0.01305, Input, 0.440417, bpfOut,0.498945,hetero,0.34383,lpfOut,0
count,0.0131, Input, 1.16328, bpfOut,0.583675,hetero,0.430467,lpfOut,0
count,0.01315, Input, 1.68722, bpfOut,0.735368,hetero,0.575345,lpfOut,0
count,0.0132, Input, 1.79212, bpfOut,0.904796,hetero,0.745128,lpfOut,0
count,0.01325, Input, 1.44853, bpfOut,1.03289,hetero,0.889052,lpfOut,0
count,0.0133, Input, 0.83106, bpfOut,1.07777,hetero,0.963356,lpfOut,0
count,0.01335, Input, 0.238123, bpfOut,1.03388,hetero,0.953936,lpfOut,0
count,0.0134, Input, -0.0450167, bpfOut,0.934478,hetero,0.885042,lpfOut,0
count,0.01345, Input, 0.122671, bpfOut,0.836284,hetero,0.808688,lpfOut,0
count,0.0135, Input, 0.673263, bpfOut,0.793422,hetero,0.779369,lpfOut,0
count,0.01355, Input, 1.361, bpfOut,0.83252,hetero,0.826594,lpfOut,0
count,0.0136, Input, 1.87504, bpfOut,0.940457,hetero,0.939269,lpfOut,0
count,0.01365, Input, 1.98211, bpfOut,1.07036,hetero,1.07017,lpfOut,0
count,0.0137, Input, 1.63356, bpfOut,1.16312,hetero,1.15863,lpfOut,0
count,0.01375, Input, 0.987699, bpfOut,1.1745,hetero,1.16004,lpfOut,0
count,0.0138, Input, 0.337102, bpfOut,1.09544,hetero,1.06754,lpfOut,0
count,0.01385, Input, -0.0255746, bpfOut,0.956278,hetero,0.914883,lpfOut,0
count,0.0139, Input, 0.0580199, bpfOut,0.812796,hetero,0.759419,lpfOut,0
count,0.01395, Input, 0.539352, bpfOut,0.720697,hetero,0.654021,lpfOut,0
count,0.014, Input, 1.18533, bpfOut,0.710071,hetero,0.622241,lpfOut,0
count,0.01405, Input, 1.68527, bpfOut,0.771646,hetero,0.648912,lpfOut,0
count,0.0141, Input, 1.79368, bpfOut,0.86111,hetero,0.690237,lpfOut,0
count,0.01415, Input, 1.44292, bpfOut,0.919526,hetero,0.697334,lpfOut,0
count,0.0142, Input, 0.774339, bpfOut,0.900469,hetero,0.640717,lpfOut,0
count,0.01425, Input, 0.0735276, bpfOut,0.791427,hetero,0.523381,lpfOut,0
count,0.0143, Input, -0.360652, bpfOut,0.619644,hetero,0.3767,lpfOut,0
count,0.01435, Input, -0.353184, bpfOut,0.439726,hetero,0.242573,lpfOut,0
count,0.0144, Input, 0.0669391, bpfOut,0.308693,hetero,0.152102,lpfOut,0
count,0.01445, Input, 0.680148, bpfOut,0.259933,hetero,0.11215,lpfOut,0
count,0.0145, Input, 1.17714, bpfOut,0.288001,hetero,0.106021,lpfOut,0
count,0.01455, Input, 1.30106, bpfOut,0.351254,hetero,0.106443,lpfOut,0
count,0.0146, Input, 0.965474, bpfOut,0.391102,hetero,0.0924953,lpfOut,0
count,0.01465, Input, 0.294165, bpfOut,0.359038,hetero,0.0606178,lpfOut,0
count,0.0147, Input, -0.435463, bpfOut,0.239047,hetero,0.0239914,lpfOut,0
count,0.01475, Input, -0.919643, bpfOut,0.055105,hetero,0.00173096,lpfOut,0
count,0.0148, Input, -0.967468, bpfOut,-0.139681,hetero,0.00526439,lpfOut,0
count,0.01485, Input, -0.588375, bpfOut,-0.287296,hetero,0.030629,lpfOut,0
count,0.0149, Input, 0.0123586, bpfOut,-0.351292,hetero,0.0614841,lpfOut,0
count,0.01495, Input, 0.527912, bpfOut,-0.333371,hetero,0.0808753,lpfOut,0
count,0.015, Input, 0.690984, bpfOut,-0.272455,hetero,0.0841928,lpfOut,0
count,0.01505, Input, 0.396562, bpfOut,-0.226671,hetero,0.0847655,lpfOut,0
count,0.0151, Input, -0.249734, bpfOut,-0.246536,hetero,0.107764,lpfOut,0
count,0.01515, Input, -0.979936, bpfOut,-0.351622,hetero,0.175173,lpfOut,0
count,0.0152, Input, -1.48665, bpfOut,-0.521441,hetero,0.290377,lpfOut,0
count,0.01525, Input, -1.56397, bpfOut,-0.704713,hetero,0.431923,lpfOut,0
count,0.0153, Input, -1.20184, bpfOut,-0.84278,hetero,0.5613,lpfOut,0
count,0.01535, Input, -0.590603, bpfOut,-0.896399,hetero,0.641763,lpfOut,0
count,0.0154, Input, -0.0334772, bpfOut,-0.863645,hetero,0.65848,lpfOut,0
count,0.01545, Input, 0.192719, bpfOut,-0.780685,hetero,0.628691,lpfOut,0
count,0.0155, Input, -0.0353035, bpfOut,-0.705072,hetero,0.595312,lpfOut,0
count,0.01555, Input, -0.630626, bpfOut,-0.689246,hetero,0.606064,lpfOut,0
